Repository,Path,Extension,SizeBytes,Lines,Category,Module,Review status,Review depth,Key symbols,Issues found,Related routes,Related DB objects,Duplicate/obsolete status,Notes
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_3_METADATA_AWARE_CLASSIFICATION_IMPLEMENTATION_PROMPT.md,.md,25292,996,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_3_METADATA_AWARE_CLASSIFICATION_PLANNING_PROMPT.md,.md,20277,893,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_4_TRANSACTIONAL_APPROVE_SAVE_IMPLEMENTATION_PROMPT.md,.md,24646,996,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_4_TRANSACTIONAL_APPROVE_SAVE_PLANNING_PROMPT.md,.md,21027,917,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_5_SINGLE_BATCH_ORCHESTRATION_UNIFICATION_IMPLEMENTATION_PROMPT.md,.md,20572,821,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_5_SINGLE_BATCH_ORCHESTRATION_UNIFICATION_PLANNING_PROMPT.md,.md,17369,748,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_6_AI_ANALYSIS_APPLY_TO_METADATA_IMPLEMENTATION_PROMPT.md,.md,26108,1070,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_6_AI_ANALYSIS_APPLY_TO_METADATA_PLANNING_PROMPT.md,.md,20428,935,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_7_APPLY_HISTORY_AND_ERP_MAPPING_PLANNING_PROMPT.md,.md,18937,907,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_7_APPLY_HISTORY_IMPLEMENTATION_PROMPT.md,.md,21585,906,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_8_ERP_MAPPING_IMPLEMENTATION_PROMPT.md,.md,25342,1115,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_8_ERP_MAPPING_PLANNING_PROMPT.md,.md,23961,1120,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/AI_DMS/ERP_DMS_AI_PHASE_9_PRE_LIVE_MIGRATION_REVIEW_AND_CORRECTION_PROMPT.md,.md,14091,675,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/CURSOR_PROMPT_BRANDING0_FULL_BRANDING_SYSTEM_PLAN_ONLY.md,.md,9455,263,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/CURSOR_PROMPT_BRANDING1_UNIFIED_BRANDING_ASSETS_STORAGE_FOUNDATION.md,.md,10365,279,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/CURSOR_PROMPT_BRANDING2_APP_BRANDING_SETTINGS_UI_RUNTIME.md,.md,9355,244,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/CURSOR_PROMPT_BRANDING3_ORGANIZATION_COMPANY_BRANDING_LINKAGE.md,.md,8435,212,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/CURSOR_PROMPT_BRANDING4_REPORT_BRANDING_RUNTIME_ASSET_UPLOAD_INTEGRATION.md,.md,14150,356,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/CURSOR_PROMPT_BRANDING5A_COPY_EXECUTIVE_LEDGER_REFERENCE_DESIGN_FILES.md,.md,3191,71,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/CURSOR_PROMPT_BRANDING5_EXECUTIVE_LEDGER_TEMPLATE_ENGINE.md,.md,11602,377,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/CURSOR_PROMPT_BRANDING6_PUBLIC_QR_VERIFICATION_SYSTEM.md,.md,16630,478,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/CURSOR_PROMPT_BRANDING7_TEMPLATE_GOVERNANCE_VERSIONING_APPROVAL_SECURITY.md,.md,13135,434,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/CURSOR_PROMPT_BRANDING8_MODULE_WIDE_OUTPUT_ROLLOUT_AND_INTEGRATION.md,.md,10941,236,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/CURSOR_PROMPT_BRANDING9_FINAL_QA_RUNTIME_UAT_HARDENING_CLOSURE.md,.md,11929,284,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/CURSOR_PROMPT_REPORT_DESIGNER4_LAYOUT_JSON_TO_EXECUTIVE_LEDGER_MAPPING.md,.md,16127,448,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/EXECUTIVE_LEDGER_STYLE_GUIDE.md,.md,21114,602,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/KIMI_PROMPT_TEMPLATES_BRANDING_DEEP_ANALYSIS_ONLY.md,.md,11038,347,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Branding/_assets/WeightTicket3.tsx,.tsx,13608,272,product source,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Data_Seeding/ANTIGRAVITY_DEPARTMENT_SEED_COMPATIBILITY_PROMPT.md,.md,8637,373,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Data_Seeding/ANTIGRAVITY_DESIGNATION_SEED_COMPATIBILITY_PROMPT.md,.md,11127,449,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Data_Seeding/ANTIGRAVITY_PARTY_INSURANCE_SEED_REQUIREMENTS_AUDIT_PROMPT.md,.md,12611,642,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Data_Seeding/ANTIGRAVITY_UAE_INSURANCE_ENRICHMENT_FINAL_CORRECTION_REVIEW_PROMPT.md,.md,8540,353,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Data_Seeding/ANTIGRAVITY_UAE_INSURANCE_FINAL_DRY_RUN_AND_SQL_PROMPT.md,.md,11568,442,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Data_Seeding/ANTIGRAVITY_UAE_INSURANCE_PARTIES_OFFICIAL_CONTACT_ENRICHMENT_PROMPT.md,.md,19584,719,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Data_Seeding/ANTIGRAVITY_UAE_INSURANCE_POLICY_ISSUERS_SEED_PLAN_PROMPT.md,.md,12649,475,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Data_Seeding/ERP_GLOBAL_NAVIGATION_1_SIDEBAR_SORTING_LUCIDE_ICONS_IMPLEMENTATION_PROMPT.md,.md,14661,603,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_ERP_DMS_12_1_IMPLEMENTATION_ONLY.md,.md,26260,927,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_ERP_DMS_12_2_AI_DOCUMENT_SUMMARY_IMPLEMENTATION.md,.md,21398,667,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_ERP_DMS_12_3_COMPLETENESS_RISK_ENHANCED_SEARCH_IMPLEMENTATION.md,.md,19715,704,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_ERP_DMS_12_4A_QA_POLISH_ADMIN_TOOLS_IMPLEMENTATION.md,.md,15861,580,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_ERP_DMS_12_4_AI_SEARCH_ASK_AI_AUTO_TAGS_SMART_LINKS_IMPLEMENTATION.md,.md,24445,881,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_ERP_DMS_12_5_SEMANTIC_SEARCH_PGVECTOR_IMPLEMENTATION.md,.md,16857,682,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_ERP_DMS_13_MULTI_FILE_BATCH_UPLOAD_DRAFT_INTAKE_IMPLEMENTATION.md,.md,19169,773,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_ERP_DMS_14_SECURITY_RLS_CONFIDENTIALITY_PERMISSION_QA.md,.md,14810,558,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_ERP_DMS_15_INTEGRATION_READINESS.md,.md,15700,698,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_ERP_DMS_OCR_AI_FIX_1_IMPLEMENTATION.md,.md,15061,546,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_UPDATE_DMS_13_PLAN_ONE_BY_ONE_APPROVAL_AND_RECOMMENDATIONS.md,.md,12932,437,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_UPDATE_DMS_OCR_AI_FIX_1_PLAN_ONLY.md,.md,11501,471,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/CURSOR_PROMPT_UPDATE_FULL_DMS_12_PLAN_WITH_VALID_FIXES.md,.md,19029,509,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_0_EXISTING_DMS_BASELINE_AND_SCOPE_LOCK_PROMPT.md,.md,14820,513,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_12_0_BUG_FIX_PROMPT.md,.md,5650,188,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_1_FULL_NOTIFICATION_SYSTEM_PROMPT.md,.md,21989,653,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_1_NOTIFICATION_SYSTEM_REVIEW_FIX_AND_CLOSURE_PROMPT.md,.md,10314,281,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_2A_APPROVAL_SCHEMA_GAP_FILL_IMPLEMENTATION_PROMPT.md,.md,15055,488,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_2B_APPROVAL_SERVER_ACTIONS_IMPLEMENTATION_PROMPT.md,.md,24195,774,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_2C_DOCUMENT_APPROVAL_PANEL_IMPLEMENTATION_PROMPT.md,.md,16112,521,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_2D_APPROVAL_QUEUE_PAGE_IMPLEMENTATION_PROMPT.md,.md,15943,493,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_2E_APPROVAL_WORKFLOW_ADMIN_PAGE_IMPLEMENTATION_PROMPT.md,.md,18145,574,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_2E_REVIEW_FIX_AND_CLOSURE_PROMPT.md,.md,11184,313,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_2F_FINAL_APPROVAL_SYSTEM_QA_AND_CLOSURE_PROMPT.md,.md,16602,475,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_2_FULL_APPROVAL_SYSTEM_PLANNING_PROMPT.md,.md,19799,598,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_3B_3C_PERMISSION_CONFIDENTIALITY_SERVER_ENFORCEMENT_PROMPT.md,.md,17078,462,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_3D_3E_RLS_NOTIFICATION_HARDENING_PROMPT.md,.md,23783,642,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_3F_3G_3H_SECURITY_CLOSURE_QA_PROMPT.md,.md,17322,484,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_3_SECURITY_PERMISSIONS_CONFIDENTIALITY_HARDENING_PLANNING_PROMPT.md,.md,18237,542,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_4_FULL_RUNTIME_QA_UAT_FINAL_SIGN_OFF_PROMPT.md,.md,19284,608,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_AI_META_1_AI_SUGGESTED_METADATA_DEFINITIONS_IMPLEMENTATION_PROMPT.md,.md,22926,1091,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_AI_META_2_FIRST_UPLOAD_SUGGESTIONS_IMPLEMENTATION_PROMPT.md,.md,30593,1184,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_AI_META_2_UPDATE_PLAN_TO_APPROVAL_WORKFLOW_PROMPT.md,.md,19218,886,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/DMS_FINAL_PRODUCTION_CLEANUP_AND_MODULE_CLOSURE_PROMPT.md,.md,12107,322,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_10A_AI_FIRST_UPLOAD_TO_FILL_WORKFLOW_INVESTIGATION_AND_REDESIGN_PROMPT.md,.md,13118,598,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_10_AI_DOCUMENT_CLASSIFICATION_AND_EXTRACTION_PROVIDER_ABSTRACTION_PROMPT.md,.md,16601,797,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_11_OPTION_A_AI_FIRST_UPLOAD_SESSION_INTAKE_REVIEW_AND_CONFIRM_SAVE_PROMPT.md,.md,21633,991,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_13_MULTI_FILE_BATCH_UPLOAD_TO_DRAFT_INTAKE_PLAN.md,.md,31361,439,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_1A_ARCHITECTURE_REVIEW_CORRECTIONS_EXISTING_DOCUMENT_INVENTORY_AND_FINAL_APPROVAL_GATE_PROMPT.md,.md,17087,617,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_1_AI_READY_ENTERPRISE_DMS_RESEARCH_AND_ARCHITECTURE_PLAN_PROMPT.md,.md,23642,1345,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_2_DATABASE_FOUNDATION_RLS_NUMBERING_STORAGE_BUCKETS_PROMPT.md,.md,29319,1386,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_3_DMS_ADMIN_MASTERS_CATEGORIES_TYPES_TAGS_METADATA_RETENTION_PROMPT.md,.md,21253,1095,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_4_DOCUMENT_REPOSITORY_LIST_AND_RECORD_WORKSPACE_FORM_PROMPT.md,.md,23950,1200,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_5_UPLOAD_INBOX_AND_FILE_STORAGE_PROMPT.md,.md,20545,998,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_6_PARTY_MASTER_INTEGRATION_AND_PARTY_DOCUMENTS_MIGRATION_PROMPT.md,.md,23494,969,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_7_VERSIONING_CLEANUP_JOBS_TEMP_SESSION_CLEANUP_AND_FILE_INTEGRITY_HARDENING_PROMPT.md,.md,19051,847,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_8A_CONNECT_DMS_EXPIRY_NOTIFICATIONS_TO_GLOBAL_EMAIL_DELIVERY_PROMPT.md,.md,16291,719,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_8_EXPIRY_RENEWAL_TRACKING_AND_NOTIFICATIONS_PROMPT.md,.md,24747,1155,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/DMS/ERP_DMS_9_OCR_PIPELINE_FOUNDATION_PROMPT.md,.md,16417,779,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_001/PROMPT_ERP_BASE_001A_FIX_BEFORE_SUPABASE_PUSH.md,.md,8763,301,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_001/PROMPT_ERP_BASE_001B_ROLE_ASSIGNMENT_HARDENING.md,.md,7105,229,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_001/PROMPT_ERP_BASE_001C_SCOPE_HELPER_FIX.md,.md,6895,247,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_001/PROMPT_ERP_BASE_001D_CREATE_ENV_LOCAL_SAFE.md,.md,4133,165,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_001/PROMPT_ERP_BASE_001E_INTEGRATE_V0_UIUX_WITH_CURSOR.md,.md,9593,414,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_001/PROMPT_ERP_BASE_001F_FONT_INTER_GLOBAL.md,.md,4144,216,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_001/PROMPT_ERP_BASE_001F_V2_ATOMS_STYLE_UIUX_REFINEMENT.md,.md,11121,485,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_001/PROMPT_ERP_BASE_001_FINAL_UNIFIED_Cursor_NextJS_Supabase_Shadcn_BIGINT.md,.md,26505,1132,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_001/PROMPT_ERP_BASE_002F_3E_2_IMPLEMENT_DATABASE_LOOKUPS_SEEDS.md,.md,20768,1203,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ANTIGRAVITY_PROMPT_002E_DRAWER_UIUX_POLISH.md,.md,7422,383,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ANTIGRAVITY_PROMPT_002E_UIUX_PLANNING.md,.md,12756,702,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_BASE_002F_5A_0_SUPABASE_INTEGRITY_REVIEW_PROMPT.md,.md,13684,587,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_BASE_002_BALANCE_REQUIREMENTS_REFERENCE.md,.md,20248,800,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_CHILD_FORM_DIALOG_STANDARD_PLANNING_PROMPT.md,.md,13907,647,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_CLEANUP_1_REMOVE_LEGACY_CUSTOMER_MODULE_AND_TEST_DATA_PROMPT.md,.md,15230,656,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_CLEANUP_2_DELETE_LEGACY_DEAD_FORM_DIALOG_FILES_PROMPT.md,.md,11544,521,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_UI_4A_WORKSPACE_ARCHITECTURE_FOUNDATION_IMPLEMENTATION_PROMPT.md,.md,16272,806,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_UI_4B_DIRTY_STATE_AND_SAFE_CLOSE_INTEGRATION_IMPLEMENTATION_PROMPT.md,.md,14958,741,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_UI_4C_WORKSPACE_RECORD_FORM_STANDARD_IMPLEMENTATION_PROMPT.md,.md,14692,740,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_UI_4E_1_SYSTEM_WIDE_WORKSPACE_STATE_ISOLATION_SCOPED_DIALOGS_AND_FORM_CONVERSION_FIX_PROMPT.md,.md,27619,1170,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_UI_4E_2_WORKSPACE_UNSAVED_FORM_DRAFT_PRESERVATION_IMPLEMENTATION_PROMPT.md,.md,24700,1146,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_UI_4E_2_WORKSPACE_UNSAVED_FORM_DRAFT_PRESERVATION_IMPLEMENTATION_REPORT_PROMPT.md,.md,14113,588,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_UI_4E_2_WORKSPACE_UNSAVED_FORM_DRAFT_PRESERVATION_INVESTIGATION_PROMPT.md,.md,17642,719,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_UI_4E_SYSTEM_WIDE_WORKSPACE_CACHE_STATE_OVERLAY_AND_FORM_STANDARD_FIXES_IMPLEMENTATION_PROMPT.md,.md,28993,1242,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_UI_4F_RUNTIME_QA_AND_PERFORMANCE_GATE_PROMPT.md,.md,15042,711,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_UI_4G_CHILD_FORM_MODAL_WORKSPACE_BLOCKING_AND_UX_STANDARD_FIX_PROMPT.md,.md,17126,778,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/ERP_GLOBAL_UI_4_MULTI_TAB_WORKSPACE_AND_RECORD_FORM_ARCHITECTURE_AUDIT_PLAN_PROMPT.md,.md,26267,1196,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/NEXT_CHAT_HANDOFF_ERP_BASE_002F_3E_CURRENT_STATUS_AND_NEXT_PHASES.md,.md,12984,539,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/NEXT_CHAT_HANDOFF_ERP_BASE_002_FOUNDATION.md,.md,8861,253,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PLAN_CUSTOMER_MODULE_PERFORMANCE_OPTIMIZATION.md,.md,18098,597,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_CURSOR_GENERATE_FULL_PROJECT_IMPLEMENTATION_GUIDE_FOR_NEXT_CHAT_HANDOFF.md,.md,6780,351,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002B_CONTINUE_ADMIN_COMPLETION.md,.md,12347,552,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002C_FINAL_QA_STABILIZATION.md,.md,8466,373,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002D_ADMIN_MASTER_DATA_HARDENING.md,.md,20132,970,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002D_MIGRATION_FIX_BEFORE_PUSH.md,.md,8186,371,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002E_1A_REPAIR_DRAWER_RUNTIME_ERROR.md,.md,7848,345,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002E_1B_AUDIT_ANTIGRAVITY_DRAWER_IMPLEMENTATION.md,.md,9256,428,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002E_2A_GLOBAL_TABLE_RULES.md,.md,12575,627,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002E_2B_FIX_EXPORT_SELECTED_VISIBLE_SORTED.md,.md,12082,587,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002E_2C_FIX_EXPORT_AND_APPHEADER_NATIVEBUTTON.md,.md,10171,445,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002E_2_GLOBAL_EXPORT_ENGINE.md,.md,13852,758,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002E_3A_MICROSOFT_GRAPH_PROVIDER_FOUNDATION.md,.md,9268,470,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002E_3B_ATTACHMENT_GENERATION.md,.md,8991,453,documentation/plan,ChatGPT,pending,not started,,,,,,
AGT_ERP,ChatGPT/Foundation/Phase_002/PROMPT_ERP_BASE_002E_3C_SEND_EMAIL_DIALOG_UI.md,.md,12404,624,documentation/plan,ChatGPT,pending,not started,,,,,,
